id;Плейлист;Название видео;Лайки;Дизлайки;Просмотры;Комментарии;Продолжительность(с);Дата публикации
773;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Левша"" - обзор фильма";2217;106;77493;70;394.0;2015-08-02T10:06:05Z
774;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Ускорение"" - обзор фильма";1179;50;25755;74;295.0;2015-07-27T18:29:18Z
775;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Пиксели"" - обзор фильма";4453;361;183522;250;489.0;2015-07-24T20:34:33Z
776;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Человек-муравей"" - обзор фильма";3862;251;126679;153;310.0;2015-07-18T14:25:30Z
777;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Миньоны"" - обзор мультфильма";4707;1266;165277;475;283.0;2015-07-11T22:12:23Z
778;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Терминатор: Генезис"" - обзор фильма";4553;430;159318;380;529.0;2015-07-22T16:40:30Z
779;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Мир Юрского периода"" - обзор фильма";2916;393;97885;214;566.0;2015-08-10T18:52:27Z
780;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"""Головоломка"" - обзор мультфильма";6050;174;163761;198;359.0;2015-06-18T08:34:57Z
781;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Земля будущего""";1715;414;63507;228;359.0;2015-05-24T07:27:00Z
782;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Безумный Макс: Дорога ярости""";3891;1655;143358;406;504.0;2015-05-20T05:04:35Z
783;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Мстители: Эра Альтрона""";5059;632;192387;276;518.0;2015-04-22T21:55:32Z
784;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Форсаж 7""";3887;389;134406;207;382.0;2015-04-15T05:12:12Z
785;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Робот по имени Чаппи""";4558;224;133154;239;433.0;2015-03-07T14:37:50Z
786;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Золушка"" (2015)";1487;56;62075;86;267.0;2015-03-05T07:44:59Z
787;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Интерстеллар""";6158;834;206473;407;486.0;2014-11-14T14:20:56Z
788;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Ярость""";2635;1441;100103;473;358.0;2014-11-06T09:59:40Z
789;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор мультфильма ""Город героев""";2155;79;84558;128;213.0;2014-10-27T22:59:28Z
790;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Судья""";2227;94;58509;108;251.0;2014-10-22T05:02:32Z
791;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Дракула""";2188;864;79299;344;291.0;2014-10-16T09:21:50Z
792;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Александр и ужасный, кошмарный, нехороший, очень плохой день""";544;30;19851;56;170.0;2014-10-13T23:01:28Z
793;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Исчезнувшая""";2804;398;111450;269;305.0;2014-10-09T21:56:25Z
794;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Бегущий в лабиринте""";2668;224;92958;142;257.0;2014-10-01T13:52:38Z
795;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Великий уравнитель""";1682;201;51794;180;260.0;2014-09-22T20:58:38Z
796;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Люси""";2582;363;94154;225;284.0;2014-09-17T19:16:54Z
797;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Виноваты звезды""";2415;111;74955;160;294.0;2014-09-11T08:40:43Z
798;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Черепашки-ниндзя""";3098;547;121278;384;425.0;2014-08-12T21:07:31Z
799;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Геракл""";1558;70;53234;125;277.0;2014-08-06T16:31:26Z
800;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Стражи Галактики""";5512;268;141692;368;382.0;2014-07-30T20:46:47Z
801;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Превосходство""";1900;433;68181;241;295.0;2014-07-23T17:02:32Z
802;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Планета обезьян: Революция""";2591;150;86686;172;330.0;2014-07-18T20:26:28Z
803;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""ТРАНСФОРМЕРЫ: Эпоха истребления""";4245;760;160499;626;400.0;2014-06-30T13:51:04Z
804;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Смешанные""";779;83;19960;118;241.0;2014-06-24T17:33:38Z
805;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор мультфильма ""Как приручить дракона 2""";3329;95;98815;242;317.0;2014-06-19T06:38:35Z
806;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Грань будущего""";3843;199;101299;280;351.0;2014-06-11T18:15:41Z
807;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Соседи. На тропе войны""";726;62;26206;60;202.0;2014-06-06T15:06:13Z
808;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Малефисента""";3656;163;99832;258;345.0;2014-06-01T18:43:41Z
809;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Люди Икс: Дни минувшего будущего""";2103;217;80422;123;248.0;2014-05-26T18:13:32Z
810;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""ГОДЗИЛЛА""";3258;252;143494;331;371.0;2014-05-18T13:21:23Z
811;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Кухня в Париже""";2707;311;106208;153;331.0;2014-05-11T10:44:02Z
812;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Новый Человек-паук: Высокое напряжение""";5058;501;237805;453;486.0;2014-04-27T10:44:41Z
813;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Дивергент""";1195;274;56137;140;181.0;2014-04-10T22:00:17Z
814;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Первый мститель: Другая война""";2170;112;74061;140;267.0;2014-04-04T19:32:41Z
815;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Красавица и чудовище""";1202;65;49353;98;298.0;2014-04-02T21:01:01Z
816;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Ной""";2186;263;86242;247;364.0;2014-03-28T23:00:36Z
817;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор мультфильма ""Рио 2""";840;53;29938;73;146.0;2014-03-21T20:54:41Z
818;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Опасная иллюзия""";442;14;15639;20;194.0;2014-03-20T23:30:08Z
819;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор мультфильма ""Лего. Фильм""";987;38;37174;36;182.0;2014-03-18T22:42:16Z
820;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Воздушный маршал""";749;39;24672;50;173.0;2014-03-17T19:29:19Z
821;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Отель Гранд Будапешт""";1261;74;41728;77;188.0;2014-03-15T19:26:07Z
822;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""NEED FOR SPEED"" (Жажда скорости)";1739;388;63350;203;285.0;2014-03-14T20:44:40Z
823;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""300 спартанцев: Расцвет империи""";1792;231;68865;111;332.0;2014-03-12T19:23:16Z
824;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Далласский клуб покупателей""";1091;192;39309;45;243.0;2014-03-09T00:31:40Z
825;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Охотники за сокровищами""";306;21;10385;12;211.0;2014-03-03T22:37:35Z
826;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Нимфоманка: Часть 1""";2383;467;171832;160;331.0;2014-02-20T07:02:40Z
827;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Любовь сквозь время""";223;189;14302;45;169.0;2014-02-17T20:50:16Z
828;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Афера по-американски""";726;44;24307;46;261.0;2014-02-15T19:08:22Z
829;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""РобоКоп"" (2014)";1035;132;42165;132;211.0;2014-02-14T00:38:32Z
830;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Волк с Уолл-стрит""";4618;2430;143907;381;325.0;2014-02-07T22:04:35Z
831;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Вий""";1386;146;60492;102;168.0;2014-01-30T23:57:03Z
832;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Геракл: Начало легенды""";1167;72;50954;60;193.0;2014-01-28T01:18:23Z
833;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Спасти мистера Бэнкса""";314;12;9913;7;162.0;2014-01-24T23:34:55Z
834;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма  ""Я, Франкенштейн""";775;122;34963;72;156.0;2014-01-23T21:04:41Z
835;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Воровка книг""";911;69;37638;46;166.0;2014-01-19T21:07:34Z
836;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Джек Райан: Теория хаоса""";309;44;13959;31;136.0;2014-01-18T16:37:14Z
837;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""47 ронинов""";785;363;40740;79;181.0;2014-01-05T19:55:01Z
838;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Невероятная жизнь Уолтера Митти""";884;51;28439;44;111.0;2014-01-02T22:22:11Z
839;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор мультфильма ""Иван Царевич и серый волк 2""";993;174;51034;69;114.0;2013-12-27T16:10:53Z
840;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Ёлки 3""";747;108;38445;30;144.0;2013-12-26T18:25:22Z
841;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Прогулки с динозаврами в 3D""";423;39;18484;15;85.0;2013-12-19T16:45:58Z
842;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Хоббит: Пустошь Смауга""";1030;106;30966;65;171.0;2013-12-18T19:36:42Z
843;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""Одноклассники накликай удачу""";772;53;28424;37;172.0;2013-12-14T19:31:20Z
844;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Обзор фильма ""12 лет рабства""";1187;311;50449;114;125.0;2013-12-13T20:17:04Z
